2021.09.30,19:00,150.18900,150.22900,149.91600,150.00000,8900
2021.09.30,20:00,150.00100,150.11800,149.80400,149.93700,7326
2021.09.30,21:00,149.93700,150.24000,149.93500,150.10500,6574
2021.09.30,22:00,150.10400,150.18400,149.93200,149.93300,6272
2021.09.30,23:00,149.93500,149.99200,149.86200,149.93500,3754
2021.10.01,00:00,149.88500,149.95600,149.84600,149.92700,3532
2021.10.01,01:00,149.92800,150.10000,149.92800,150.10000,1629
2021.10.01,02:00,150.10100,150.14200,150.06500,150.12300,1969
2021.10.01,03:00,150.12200,150.17100,149.87700,149.87700,4332
2021.10.01,04:00,149.87700,149.91500,149.59400,149.82000,5428
2021.10.01,05:00,149.82000,149.86800,149.65500,149.68400,3464
2021.10.01,06:00,149.68700,149.76900,149.53900,149.55500,3309
2021.10.01,07:00,149.55700,149.64500,149.51400,149.62100,3171
2021.10.01,08:00,149.62000,149.63300,149.50400,149.58200,3546
2021.10.01,09:00,149.58100,149.75400,149.38400,149.50900,8341
2021.10.01,10:00,149.50800,149.87800,149.22900,149.76600,10253
2021.10.01,11:00,149.76700,149.87700,149.48700,149.70700,9144
2021.10.01,12:00,149.70600,150.03400,149.70600,149.99400,7889
2021.10.01,13:00,149.99300,150.33100,149.91700,150.25200,7444
2021.10.01,14:00,150.25100,150.64400,150.16700,150.51300,8903
2021.10.01,15:00,150.50600,150.62300,150.15600,150.30600,9745
2021.10.01,16:00,150.30600,150.74200,150.29800,150.48300,10644
2021.10.01,17:00,150.48100,150.72700,150.19500,150.23900,11678
2021.10.01,18:00,150.23900,150.69000,150.21800,150.60800,9917
2021.10.01,19:00,150.60900,150.66800,150.48800,150.52600,7132
2021.10.01,20:00,150.52700,150.59600,150.48900,150.55100,5119
2021.10.01,21:00,150.55100,150.59200,150.47200,150.52800,5333
2021.10.01,22:00,150.52500,150.63000,150.41500,150.45900,3962
2021.10.01,23:00,150.45700,150.48900,150.39800,150.44300,2474
2021.10.04,00:00,150.33400,150.45500,150.16600,150.20800,477
2021.10.04,01:00,150.21100,150.63400,150.18800,150.62000,2767
2021.10.04,02:00,150.62800,150.63100,150.52300,150.55000,1451
2021.10.04,03:00,150.55500,150.63100,150.38600,150.42500,4164
2021.10.04,04:00,150.41900,150.47300,150.22900,150.27500,4391
2021.10.04,05:00,150.27500,150.44000,150.21200,150.38100,3110
2021.10.04,06:00,150.38500,150.44900,150.28500,150.31900,2793
2021.10.04,07:00,150.31800,150.45100,150.25600,150.43700,2570
2021.10.04,08:00,150.43600,150.52000,150.36200,150.36900,2806
2021.10.04,09:00,150.36700,150.51300,150.24400,150.42200,6742
2021.10.04,10:00,150.42300,150.78200,150.26400,150.76800,9783
2021.10.04,11:00,150.76800,150.85100,150.61500,150.78600,7674
2021.10.04,12:00,150.78500,151.16200,150.76300,151.12100,7682
2021.10.04,13:00,151.12100,151.26800,151.02400,151.26100,6804
2021.10.04,14:00,151.26000,151.26500,151.04600,151.12800,7866
2021.10.04,15:00,151.13300,151.17400,150.87300,151.10800,7426
2021.10.04,16:00,151.10800,151.49800,151.02200,151.39600,9139
2021.10.04,17:00,151.39300,151.52400,150.77600,150.85000,11232
2021.10.04,18:00,150.85000,150.99600,150.69000,150.88800,9865
2021.10.04,19:00,150.89000,151.00500,150.79400,150.86300,6461
2021.10.04,20:00,150.86200,151.02100,150.85900,150.94400,5698
2021.10.04,21:00,150.94400,151.00300,150.86400,150.98600,5618
2021.10.04,22:00,150.98600,151.08400,150.90800,150.99500,5117
2021.10.04,23:00,150.99700,151.02700,150.91700,150.93700,2407
2021.10.05,00:00,150.92300,150.92300,150.82300,150.90500,1291
2021.10.05,01:00,150.90500,151.07200,150.88400,151.01700,1448
2021.10.05,02:00,151.01700,151.03700,150.91800,150.99200,1839
2021.10.05,03:00,150.99100,151.01000,150.74500,150.81100,4946
2021.10.05,04:00,150.80900,151.07300,150.76100,150.99200,4277
2021.10.05,05:00,150.98500,151.17000,150.96700,151.13000,3309
2021.10.05,06:00,151.13000,151.18700,150.99200,151.13700,2937
2021.10.05,07:00,151.13500,151.15500,151.03800,151.09600,2145
2021.10.05,08:00,151.09500,151.15200,151.05100,151.11700,3160
2021.10.05,09:00,151.12500,151.30400,150.97700,151.19500,6671
2021.10.05,10:00,151.19600,151.40300,151.11600,151.17700,9666
2021.10.05,11:00,151.17600,151.45000,151.13900,151.41100,7486
2021.10.05,12:00,151.41200,151.46900,151.31200,151.46500,5686
2021.10.05,13:00,151.46600,151.55800,151.35900,151.54800,6152
2021.10.05,14:00,151.54900,151.77600,151.45400,151.47500,7097
2021.10.05,15:00,151.47100,151.64900,151.41500,151.57500,7359
2021.10.05,16:00,151.57300,151.79900,151.40700,151.73000,9857
2021.10.05,17:00,151.73200,152.00400,151.66300,151.96300,10008
2021.10.05,18:00,151.96400,152.05000,151.87400,151.93300,8006
2021.10.05,19:00,151.93400,152.04700,151.90100,152.04000,5792
2021.10.05,20:00,152.04000,152.04300,151.94800,151.98400,4626
2021.10.05,21:00,151.98300,152.02400,151.93400,151.94900,4677
2021.10.05,22:00,151.94900,151.97500,151.84800,151.85900,3505
2021.10.05,23:00,151.85600,151.93800,151.83300,151.88400,2136
2021.10.06,00:00,151.88200,151.92500,151.80700,151.86700,2050
2021.10.06,01:00,151.86700,151.98200,151.85400,151.93800,1618
2021.10.06,02:00,151.93900,151.95700,151.90700,151.91000,1135
2021.10.06,03:00,151.91100,152.11300,151.90000,152.09300,3977
2021.10.06,04:00,152.09700,152.15700,151.83900,151.92800,3823
2021.10.06,05:00,151.92800,152.04800,151.86800,151.95800,3125
2021.10.06,06:00,151.95700,152.00600,151.90400,151.97300,2570
2021.10.06,07:00,151.97400,152.05700,151.94400,152.04900,2863
2021.10.06,08:00,152.04700,152.11800,152.02300,152.03500,3342
2021.10.06,09:00,152.03700,152.11700,151.90900,151.92200,6926
2021.10.06,10:00,151.92800,151.96100,151.43900,151.46700,10209
2021.10.06,11:00,151.46400,151.48300,151.18600,151.19700,9701
2021.10.06,12:00,151.19400,151.28100,151.04600,151.12400,9180
2021.10.06,13:00,151.12500,151.25400,151.01000,151.22500,8205
2021.10.06,14:00,151.22600,151.37300,151.03600,151.14300,7870
2021.10.06,15:00,151.14200,151.35500,151.09500,151.24000,9357
2021.10.06,16:00,151.24100,151.30100,150.99800,150.99800,9734
2021.10.06,17:00,150.99600,151.13800,150.81300,150.94100,11048
2021.10.06,18:00,150.94200,151.11900,150.86500,151.04800,9034
2021.10.06,19:00,151.04700,151.11800,150.97100,150.97500,7000
2021.10.06,20:00,150.97600,151.29100,150.93300,151.26400,6882
2021.10.06,21:00,151.26600,151.46500,151.22000,151.32700,7386
2021.10.06,22:00,151.32600,151.42200,151.31700,151.36200,4567
2021.10.06,23:00,151.35900,151.43100,151.32900,151.33700,2072
2021.10.07,00:00,151.27900,151.34200,151.20000,151.33800,1312
2021.10.07,01:00,151.33900,151.44300,151.33600,151.41200,671
